Origin,Dest,OriginCityName,DestCityName,OriginStateName,DestStateName,LatitudeDep,LongitudeDep,LatitudeArr,LongitudeArr
GSP,EWR,"Greer, SC","Newark, NJ",South Carolina,New Jersey,34.8954,-82.2172,40.6891,-74.1773
MHT,EWR,"Manchester, NH","Newark, NJ",New Hampshire,New Jersey,42.9307,-71.4388,40.6891,-74.1773
GSO,EWR,"Greensboro/High Point, NC","Newark, NJ",North Carolina,New Jersey,36.1021,-79.9446,40.6891,-74.1773
PHL,EWR,"Philadelphia, PA","Newark, NJ",Pennsylvania,New Jersey,39.875,-75.2352,40.6891,-74.1773
EWR,PVD,"Newark, NJ","Providence, RI",New Jersey,Rhode Island,40.6891,-74.1773,41.7224,-71.4286
EWR,SYR,"Newark, NJ","Syracuse, NY",New Jersey,New York,40.6891,-74.1773,43.1142,-76.1191
SYR,EWR,"Syracuse, NY","Newark, NJ",New York,New Jersey,43.1142,-76.1191,40.6891,-74.1773
EWR,STL,"Newark, NJ","St. Louis, MO",New Jersey,Missouri,40.6891,-74.1773,38.7496,-90.3705
EWR,PHL,"Newark, NJ","Philadelphia, PA",New Jersey,Pennsylvania,40.6891,-74.1773,39.875,-75.2352
MSN,EWR,"Madison, WI","Newark, NJ",Wisconsin,New Jersey,43.1421,-89.3377,40.6891,-74.1773
SDF,EWR,"Louisville, KY","Newark, NJ",Kentucky,New Jersey,38.1717,-85.7354,40.6891,-74.1773
CMH,EWR,"Columbus, OH","Newark, NJ",Ohio,New Jersey,39.9971,-82.893,40.6891,-74.1773
EWR,TVC,"Newark, NJ","Traverse City, MI",New Jersey,Michigan,40.6891,-74.1773,44.7417,-85.5803
TVC,EWR,"Traverse City, MI","Newark, NJ",Michigan,New Jersey,44.7417,-85.5803,40.6891,-74.1773
EWR,MHT,"Newark, NJ","Manchester, NH",New Jersey,New Hampshire,40.6891,-74.1773,42.9307,-71.4388
STL,EWR,"St. Louis, MO","Newark, NJ",Missouri,New Jersey,38.7496,-90.3705,40.6891,-74.1773
EWR,ALB,"Newark, NJ","Albany, NY",New Jersey,New York,40.6891,-74.1773,42.748,-73.7986
EWR,GSP,"Newark, NJ","Greer, SC",New Jersey,South Carolina,40.6891,-74.1773,34.8954,-82.2172
EWR,GSO,"Newark, NJ","Greensboro/High Point, NC",New Jersey,North Carolina,40.6891,-74.1773,36.1021,-79.9446
EWR,CMH,"Newark, NJ","Columbus, OH",New Jersey,Ohio,40.6891,-74.1773,39.9971,-82.893
EWR,SDF,"Newark, NJ","Louisville, KY",New Jersey,Kentucky,40.6891,-74.1773,38.1717,-85.7354
EWR,BGR,"Newark, NJ","Bangor, ME",New Jersey,Maine,40.6891,-74.1773,44.8073,-68.8194
EWR,MKE,"Newark, NJ","Milwaukee, WI",New Jersey,Wisconsin,40.6891,-74.1773,42.9465,-87.8973
EYW,EWR,"Key West, FL","Newark, NJ",Florida,New Jersey,24.5555,-81.7596,40.6891,-74.1773
EWR,EYW,"Newark, NJ","Key West, FL",New Jersey,Florida,40.6891,-74.1773,24.5555,-81.7596
BGR,EWR,"Bangor, ME","Newark, NJ",Maine,New Jersey,44.8073,-68.8194,40.6891,-74.1773
EWR,MSN,"Newark, NJ","Madison, WI",New Jersey,Wisconsin,40.6891,-74.1773,43.1421,-89.3377
EWR,DCA,"Newark, NJ","Washington, DC",New Jersey,Virginia,40.6891,-74.1773,38.8513,-77.0397
DCA,EWR,"Washington, DC","Newark, NJ",Virginia,New Jersey,38.8513,-77.0397,40.6891,-74.1773
RAP,EWR,"Rapid City, SD","Newark, NJ",South Dakota,New Jersey,44.0448,-103.0607,40.6891,-74.1773
EWR,RAP,"Newark, NJ","Rapid City, SD",New Jersey,South Dakota,40.6891,-74.1773,44.0448,-103.0607
ITH,EWR,"Ithaca/Cortland, NY","Newark, NJ",New York,New Jersey,42.4918,-76.4607,40.6891,-74.1773
RIC,EWR,"Richmond, VA","Newark, NJ",Virginia,New Jersey,37.507,-77.3215,40.6891,-74.1773
EWR,ITH,"Newark, NJ","Ithaca/Cortland, NY",New Jersey,New York,40.6891,-74.1773,42.4918,-76.4607
HHH,EWR,"Hilton Head, SC","Newark, NJ",South Carolina,New Jersey,32.2252,-80.6969,40.6891,-74.1773
EWR,AVP,"Newark, NJ","Scranton/Wilkes-Barre, PA",New Jersey,Pennsylvania,40.6891,-74.1773,41.3371,-75.7226
EWR,HHH,"Newark, NJ","Hilton Head, SC",New Jersey,South Carolina,40.6891,-74.1773,32.2252,-80.6969
AVP,EWR,"Scranton/Wilkes-Barre, PA","Newark, NJ",Pennsylvania,New Jersey,41.3371,-75.7226,40.6891,-74.1773
ILM,EWR,"Wilmington, NC","Newark, NJ",North Carolina,New Jersey,34.2735,-77.9095,40.6891,-74.1773
EYW,IAD,"Key West, FL","Washington, DC",Florida,Virginia,24.5555,-81.7596,38.9523,-77.4535
EWR,ILM,"Newark, NJ","Wilmington, NC",New Jersey,North Carolina,40.6891,-74.1773,34.2735,-77.9095
IAD,BUF,"Washington, DC","Buffalo, NY",Virginia,New York,38.9523,-77.4535,42.9402,-78.7308
IAD,EYW,"Washington, DC","Key West, FL",Virginia,Florida,38.9523,-77.4535,24.5555,-81.7596
LGA,TYS,"New York, NY","Knoxville, TN",New York,Tennessee,40.7757,-73.8734,35.8096,-83.9989
RIC,BOS,"Richmond, VA","Boston, MA",Virginia,Massachusetts,37.507,-77.3215,42.3632,-71.0136
CVG,DTW,"Cincinnati, OH","Detroit, MI",Kentucky,Michigan,39.0499,-84.6652,42.2057,-83.353
MLI,MSP,"Moline, IL","Minneapolis, MN",Illinois,Minnesota,41.4477,-90.5115,44.878,-93.2209
CID,MSP,"Cedar Rapids/Iowa City, IA","Minneapolis, MN",Iowa,Minnesota,41.8853,-91.7147,44.878,-93.2209
BGR,LGA,"Bangor, ME","New York, NY",Maine,New York,44.8073,-68.8194,40.7757,-73.8734
ATL,CHO,"Atlanta, GA","Charlottesville, VA",Georgia,Virginia,33.6374,-84.4298,38.141,-78.4505
CHO,ATL,"Charlottesville, VA","Atlanta, GA",Virginia,Georgia,38.141,-78.4505,33.6374,-84.4298
BTV,LGA,"Burlington, VT","New York, NY",Vermont,New York,44.4729,-73.1515,40.7757,-73.8734
ATL,SHV,"Atlanta, GA","Shreveport, LA",Georgia,Louisiana,33.6374,-84.4298,32.4451,-93.8267
SHV,ATL,"Shreveport, LA","Atlanta, GA",Louisiana,Georgia,32.4451,-93.8267,33.6374,-84.4298
ATL,BQK,"Atlanta, GA","Brunswick, GA",Georgia,Georgia,33.6374,-84.4298,31.2598,-81.464
MSP,CVG,"Minneapolis, MN","Cincinnati, OH",Minnesota,Kentucky,44.878,-93.2209,39.0499,-84.6652
JFK,DTW,"New York, NY","Detroit, MI",New York,Michigan,40.6429,-73.7794,42.2057,-83.353
